ID,Status,Transaction ID,Shipping,Total,CEP
3963,Completed,27697,0.0,510.0,60181-004
3964,Completed,27779,0.0,708.0,12327-190
3964,Completed,46135,0.0,745.2,12327-190
3966,Completed,36285,0.0,1482.0,05305-011
3966,Completed,39354,0.0,7463.25,05305-011
3966,Completed,44251,0.0,2804.0,05305-011
3966,Completed,44618,0.0,5856.0,05305-011
3966,Completed,49035,0.0,2822.4,05305-011
3966,Completed,52364,0.0,736.0,05305-011
3967,Completed,27721,0.0,1326.0,60125-101
3967,Completed,28949,0.0,1782.0,60125-101
3967,Completed,52446,0.0,1447.2,60125-101
3967,Completed,66986,0.0,1184.4,60125-101
3968,Completed,27925,0.0,421.0,29375-000
3968,Completed,28881,0.0,425.4,29375-000
3968,Completed,29316,0.0,410.8,29375-000
3968,Completed,29664,0.0,460.0,29375-000
3968,Completed,30321,0.0,611.5,29375-000
3968,Completed,37162,0.0,544.0,29375-000
3968,Completed,38181,0.0,458.0,29375-000
3968,Completed,40489,0.0,499.0,29375-000
3968,Completed,41468,0.0,480.99,29375-000
3968,Completed,44493,0.0,496.9,29375-000
3968,Completed,44494,0.0,558.0,29375-000
3968,Completed,45385,0.0,475.2,29375-000
3968,Completed,55283,0.0,486.0,29375-000
3968,Completed,59759,0.0,655.2,29375-000
3968,Completed,65817,0.0,641.96,29375-000
3968,Completed,65853,0.0,537.85,29375-000
3968,Completed,65954,0.0,537.85,29375-000
3968,Completed,66077,0.0,537.85,29375-000
3968,Completed,66628,0.0,537.89,29375-000
