Status,Transaction ID,ID,Shipping,Total
Completed,52160,7046,0.0,691.2
Completed,52166,1189,0.0,885.6
Completed,52169,7047,0.0,457.2
Completed,52180,6819,0.0,471.6
Cancelled,52183,7048,73.51,339.91
Completed,52187,1419,0.0,579.24
Completed,52190,1589,0.0,1663.2
Completed,52192,7049,0.0,467.28
Completed,52194,2272,0.0,733.68
Completed,52196,6929,0.0,882.0
Completed,52199,7050,0.0,459.0
Completed,52202,7051,75.27,420.87
Completed,52204,5599,0.0,624.0
Completed,52206,2677,0.0,4471.2
Completed,52208,7052,0.0,421.2
Completed,52210,4811,0.0,504.0
Completed,52213,557,0.0,491.4
Completed,52214,6273,0.0,561.6
Completed,52216,7053,97.83,450.63
Completed,52220,7054,0.0,1693.8
Completed,52223,7055,0.0,984.0
Completed,52225,7056,0.0,2952.0
Completed,52227,6769,0.0,1771.2
Completed,52232,6877,0.0,408.6
Completed,52237,7057,0.0,1285.2
Cancelled,52239,7008,35.15,258.35
Completed,52241,6183,0.0,905.4
Cancelled,52244,6653,15.0,327.0
Completed,52246,6967,0.0,990.0
Completed,52249,5442,0.0,1904.4
Completed,52252,5528,0.0,478.44
Completed,52254,7058,0.0,1968.0
Completed,52258,7059,0.0,467.28
Cancelled,52260,7060,0.0,467.28
Failed,52263,7061,0.0,478.0
Completed,52266,6755,0.0,597.6
Completed,52270,7062,0.0,733.3
Completed,52271,3574,0.0,1934.0
Completed,52274,6152,0.0,168.0
Completed,52275,6700,0.0,557.1
Cancelled,52280,7063,15.0,103.2
Failed,52281,6692,0.0,888.0
Failed,52284,7064,73.51,369.51
Cancelled,52287,1490,0.0,536.0
Completed,52288,1490,0.0,496.0
Failed,52289,7064,73.51,369.51
Cancelled,52295,6908,0.0,473.4
Completed,52299,7037,0.0,590.4
Cancelled,52303,6843,0.0,496.8
Cancelled,52305,6944,0.0,3384.0
Completed,52309,7065,46.95,351.15
Cancelled,52311,7066,15.0,248.64
Completed,52313,6320,0.0,3175.2
Completed,52314,7067,0.0,780.0
Cancelled,52316,4636,0.0,3201.84
Completed,52318,7068,0.0,472.86
Completed,52320,7069,0.0,420.03
Cancelled,52322,5015,0.0,514.44
Completed,52324,6469,0.0,489.6
Completed,52326,5996,0.0,470.0
Cancelled,52328,6852,0.0,493.2
Completed,52332,3785,0.0,1248.0
Completed,52336,5659,0.0,691.2
Failed,52339,7070,117.27,501.27
Completed,52342,6440,0.0,423.9
Completed,52345,7012,0.0,428.4
Completed,52351,5031,0.0,924.0
Completed,52354,1979,0.0,824.4
Completed,52358,6696,0.0,421.02
Completed,52361,6952,0.0,1112.4
Completed,52364,3966,0.0,736.0
Completed,52366,3154,0.0,489.2
Cancelled,52368,6978,0.0,441.0
Cancelled,52373,7071,0.0,531.6
Completed,52379,5189,0.0,626.4
Completed,52381,6742,0.0,3301.56
Completed,52383,3674,0.0,756.0
Completed,52384,6742,0.0,2936.16
Completed,52385,6742,0.0,1055.16
Completed,52386,6742,0.0,1160.64
Cancelled,52389,7072,0.0,473.4
Cancelled,52390,7072,0.0,473.4
Completed,52393,430,0.0,477.0
Completed,52395,4298,0.0,467.28
Failed,52404,5806,0.0,1088.0
Cancelled,52407,3873,0.0,479.2
Completed,52411,6347,15.0,248.64
Completed,52415,7073,0.0,1090.0
Completed,52416,6695,0.0,574.2
Failed,52418,7074,0.0,778.0
Completed,52421,5345,0.0,467.28
Completed,52427,968,0.0,885.6
Cancelled,52429,6888,0.0,446.4
Completed,52432,7075,0.0,478.44
Completed,52435,5504,114.37,378.97
Cancelled,52438,7076,75.27,420.87
Completed,52440,7077,0.0,489.6
Completed,52442,7076,0.0,505.8
Cancelled,52444,7078,0.0,815.4
Completed,52446,3967,0.0,1447.2
Completed,52450,5289,0.0,626.4
Completed,52453,4562,0.0,453.6
Failed,52455,6668,41.79,116.59
Completed,52458,4382,0.0,620.64
Completed,52461,6149,0.0,2088.0
Completed,52466,7079,0.0,467.28
Completed,52467,6921,0.0,1476.0
Cancelled,52469,1401,0.0,467.28
Completed,52472,7080,62.21,328.61
Cancelled,52474,3873,0.0,479.2
Completed,52475,3873,0.0,431.28
Completed,52477,5973,0.0,519.2
Completed,52479,6008,0.0,707.6
Cancelled,52481,7081,41.49,95.4
Cancelled,52483,919,0.0,752.4
Completed,52485,919,0.0,752.4
Cancelled,52488,6971,0.0,885.6
Completed,52490,2311,0.0,1319.4
Completed,52492,3649,15.0,248.64
Completed,52494,6544,0.0,673.2
Completed,52497,5015,0.0,514.44
Completed,52500,6661,0.0,1366.4
Completed,52502,2272,0.0,723.24
Completed,52504,5919,0.0,509.4
Completed,52507,4202,0.0,660.6
Completed,52509,7082,0.0,505.44
Cancelled,52510,2454,0.0,541.62
Completed,52512,6157,0.0,1278.0
Completed,52518,6810,0.0,462.0
Completed,52522,6445,68.35,246.37
Cancelled,52523,4974,42.29,429.29
Completed,52525,4816,0.0,661.6
Completed,52529,7083,0.0,233.64
Completed,52531,571,0.0,858.6
Completed,52534,7084,15.0,108.6
Completed,52537,6966,0.0,700.2
Completed,52540,7085,0.0,1771.2
Completed,52543,5584,0.0,433.8
Completed,52547,6748,0.0,704.0
Completed,52554,6194,0.0,1216.8
Cancelled,52558,7086,105.25,409.45
Completed,52559,492,0.0,782.0
Completed,52560,7086,0.0,432.81
Completed,52563,7087,0.0,734.4
Cancelled,52565,794,0.0,1312.2
Completed,52567,6435,0.0,412.11
Completed,52570,4175,32.59,152.39
Cancelled,52572,671,0.0,1781.64
Completed,52574,7078,0.0,570.6
Completed,52576,7088,0.0,816.0
Completed,52578,7089,0.0,871.5
Completed,52582,5959,0.0,474.3
Completed,52584,7090,0.0,489.6
Completed,52586,7091,0.0,472.86
Completed,52588,6271,0.0,455.4
Cancelled,52591,1421,0.0,640.8
Completed,52593,5498,0.0,1081.8
Failed,52595,340,0.0,544.0
Completed,52597,5593,0.0,478.44
Cancelled,52604,5877,0.0,856.0
Cancelled,52606,5877,0.0,727.6
Cancelled,52611,7092,41.65,109.65
Completed,52614,7093,0.0,768.0
Completed,52615,7094,0.0,494.0
Completed,52618,5044,15.0,235.66
Cancelled,52621,2397,0.0,544.0
Cancelled,52623,2397,0.0,544.0
Cancelled,52625,4646,0.0,494.0
Completed,52630,7095,0.0,462.4
Cancelled,52633,5257,0.0,754.8
Cancelled,52634,5771,0.0,727.6
Completed,52636,4821,0.0,1056.0
Failed,52640,7096,35.65,133.65
Completed,52641,1826,0.0,484.5
Completed,52642,3218,0.0,581.4
Cancelled,52646,6425,0.0,979.2
Completed,52650,6425,0.0,979.2
Completed,52652,7097,0.0,1264.0
Completed,52653,2324,0.0,479.4
Cancelled,52654,4951,0.0,521.9
Completed,52655,1457,0.0,557.6
Completed,52657,2397,0.0,462.4
Cancelled,52660,5735,0.0,472.6
Completed,52662,7098,0.0,450.5
Completed,52664,141,0.0,811.58
Completed,52666,6496,38.53,325.83
Completed,52672,5402,0.0,1093.1
Cancelled,52673,6027,0.0,977.5
Completed,52674,5015,0.0,1422.9
Completed,52675,580,0.0,1008.1
Completed,52682,6027,0.0,902.7
Cancelled,52683,6852,0.0,465.8
Completed,52686,6448,0.0,1876.8
Completed,52691,4821,0.0,897.6
Cancelled,52694,242,0.0,1115.2
Completed,52702,6107,0.0,1341.3
Cancelled,52703,2098,0.0,495.47
Completed,52706,2098,0.0,495.47
Cancelled,52708,1234,174.23,3166.23
Cancelled,52710,5575,0.0,486.2
Completed,52715,6127,0.0,479.4
Cancelled,52720,5099,0.0,591.6
Cancelled,52721,2556,0.0,703.8
Completed,52723,4950,15.0,861.6
Completed,52724,7099,0.0,485.35
Cancelled,52727,5099,0.0,696.0
Completed,52729,3422,0.0,2635.0
Failed,52730,7034,0.0,1672.8
Completed,52733,7100,0.0,453.9
Completed,52737,7101,0.0,1239.3
Cancelled,52740,5187,0.0,635.8
Completed,52744,7102,15.0,294.2
Completed,52745,3693,0.0,1050.8
Cancelled,52746,5589,0.0,2364.7
Completed,52747,7103,0.0,2094.4
Completed,52752,3579,0.0,3190.56
Cancelled,52761,2294,0.0,795.6
Completed,52763,2657,0.0,1212.0
Completed,52765,1501,0.0,620.5
Completed,52766,3828,0.0,717.4
Completed,52769,1833,0.0,593.3
Cancelled,52773,4262,0.0,2210.68
Cancelled,52774,6952,0.0,652.8
Completed,52775,1766,0.0,991.1
Completed,52776,7104,0.0,1672.8
Completed,52778,7104,0.0,1672.8
Completed,52781,5036,0.0,622.2
Cancelled,52785,6907,0.0,1149.2
Failed,52786,2080,0.0,1042.1
Cancelled,52788,6286,53.19,408.49
Completed,52790,1284,0.0,766.19
Completed,52791,1674,0.0,2019.6
Completed,52793,143,0.0,1394.0
Completed,52795,7105,0.0,500.0
Completed,52796,4610,0.0,479.4
Cancelled,52805,291,0.0,593.3
Completed,52808,4262,0.0,2210.68
Completed,52810,7106,0.0,519.2
Cancelled,52813,5127,0.0,788.0
Completed,52817,7107,0.0,1302.2
Cancelled,52819,5448,0.0,3808.0
Cancelled,52821,5127,0.0,462.4
Completed,52822,2066,0.0,863.6
Completed,52824,5127,0.0,462.4
Cancelled,52826,7108,15.0,235.66
Completed,52831,6497,0.0,1239.3
Completed,52832,4064,0.0,783.7
Completed,52837,6315,0.0,652.8
Completed,52840,3904,0.0,442.0
Cancelled,52841,7109,0.0,1696.6
Completed,52844,4946,15.0,280.2
Cancelled,52850,7110,0.0,581.4
Completed,52852,2099,0.0,1160.85
Completed,52854,6812,0.0,510.0
Completed,52857,3454,0.0,635.8
Completed,52858,1421,0.0,1647.3
Completed,52859,5589,0.0,2652.0
Cancelled,52864,5128,0.0,1968.0
Completed,52866,6271,0.0,532.1
Cancelled,52872,2556,0.0,469.2
Completed,52874,853,0.0,528.7
Failed,52876,6907,0.0,1149.2
Completed,52880,7110,0.0,581.4
Completed,52881,6907,0.0,1149.2
Completed,52884,248,0.0,591.6
Completed,52885,2556,0.0,469.2
Completed,52892,7111,0.0,544.0
Cancelled,52893,7112,0.0,680.0
Cancelled,52896,6680,0.0,1196.0
Completed,52898,5257,0.0,754.8
Completed,52900,5448,0.0,2135.2
Completed,52901,6499,0.0,487.9
Cancelled,52902,5190,0.0,477.7
Cancelled,52906,5187,0.0,748.0
Completed,52908,7021,0.0,472.52
Completed,52910,242,0.0,836.4
Cancelled,52913,6652,67.97,501.47
Completed,52914,7113,0.0,768.0
Cancelled,52917,7114,0.0,3456.0
Completed,52918,6652,0.0,516.8
Completed,52919,7114,0.0,2937.6
Failed,52920,5190,0.0,477.7
Cancelled,52923,6274,0.0,907.8
Completed,52924,7115,0.0,635.8
Completed,52927,7116,0.0,1672.8
Failed,52928,7117,196.45,1534.45
Cancelled,52931,7118,0.0,3936.0
Cancelled,52933,7119,0.0,592.0
Completed,52935,7112,0.0,652.8
Cancelled,52936,7120,0.0,1338.0
Failed,52937,7120,0.0,1338.0
Completed,52939,7121,0.0,656.0
Completed,52942,7122,0.0,465.8
Completed,52944,5402,0.0,844.9
Cancelled,52946,6840,73.17,511.77
Cancelled,52947,6815,0.0,441.32
Failed,52952,7123,0.0,751.4
Completed,52954,7124,68.31,264.31
Completed,52955,4821,0.0,1795.2
Cancelled,52957,6273,0.0,550.0
Completed,52960,4070,0.0,748.0
Completed,52962,3393,0.0,1040.4
Completed,52968,4563,0.0,473.8
Completed,52971,6206,0.0,4090.2
Completed,52974,7125,0.0,428.4
Cancelled,52976,5735,0.0,532.1
Cancelled,52978,456,0.0,544.0
Completed,52981,2931,0.0,979.2
Completed,52983,5099,0.0,591.6
Completed,52985,7126,0.0,977.5
Completed,52989,968,0.0,1502.8
Completed,52990,3454,0.0,510.0
Completed,52993,6869,0.0,1470.0
Cancelled,52995,6906,0.0,1052.98
Cancelled,52996,4636,0.0,2366.06
Cancelled,52998,5036,0.0,1404.2
Completed,52999,5451,0.0,1026.8
Completed,53002,7127,0.0,66.3
Completed,53004,6229,15.0,207.1
Completed,53005,4636,0.0,2366.06
Completed,53008,7128,0.0,520.2
Cancelled,53011,671,0.0,3399.6
Cancelled,53013,7129,0.0,544.0
Completed,53016,7130,0.0,605.2
Cancelled,53019,3327,0.0,1907.4
Completed,53020,3327,0.0,1907.4
Cancelled,53022,626,0.0,677.6
Completed,53025,5528,0.0,635.8
Completed,53029,4821,0.0,1305.6
Completed,53030,1908,0.0,557.6
Failed,53032,5190,0.0,477.7
Completed,53034,4995,15.0,309.0
Cancelled,53036,4937,0.0,530.4
Completed,53040,7131,0.0,1711.9
Completed,53041,7094,0.0,552.5
Completed,53042,7132,0.0,499.8
Completed,53047,7133,0.0,672.52
Completed,53049,7118,0.0,3345.6
Cancelled,53052,7134,91.57,475.57
Completed,53054,7134,0.0,452.0
Completed,53055,7135,0.0,1009.8
Completed,53058,4636,0.0,669.8
Completed,53059,4880,0.0,565.25
Completed,53061,7136,0.0,600.1
Failed,53062,4697,72.31,468.41
Cancelled,53071,5004,0.0,1101.6
Completed,53074,6815,0.0,446.59
Completed,53078,7137,0.0,1088.0
Failed,53080,7138,95.97,509.97
Completed,53082,1249,0.0,504.9
Cancelled,53089,6212,72.89,497.89
Completed,53091,7139,0.0,1358.13
Completed,53095,4280,0.0,712.0
Completed,53098,4096,0.0,693.6
Completed,53099,1456,0.0,557.6
Cancelled,53101,5603,0.0,754.8
Cancelled,53102,4502,61.45,459.45
Completed,53106,4425,0.0,482.72
Completed,53107,7140,0.0,770.1
Completed,53108,5575,0.0,472.26
Completed,53110,7141,0.0,83.3
Failed,53113,7142,0.0,748.0
Cancelled,53117,7143,0.0,464.0
Cancelled,53122,6364,0.0,606.0
Completed,53134,1516,0.0,1536.0
Failed,53137,7144,0.0,504.0
Completed,53138,47,0.0,464.0
Completed,53140,7145,0.0,208.0
Cancelled,53144,7146,0.0,894.0
Completed,53146,340,0.0,544.0
Completed,53151,7147,0.0,830.0
Cancelled,53152,5808,0.0,144.0
Completed,53154,7148,0.0,640.8
Completed,53156,7149,0.0,441.0
Cancelled,53158,7149,0.0,441.0
Cancelled,53161,7150,83.83,436.63
Completed,53164,7151,15.0,213.0
Completed,53166,7152,0.0,736.0
Completed,53168,6663,0.0,507.6
Completed,53176,7153,53.77,399.37
Completed,53182,4591,0.0,736.0
Completed,53183,6186,0.0,2230.2
Completed,53189,6788,0.0,901.8
Cancelled,53197,7154,35.05,96.25
Cancelled,53200,7155,62.65,393.85
Completed,53205,7156,0.0,561.6
Completed,53207,3491,15.0,139.2
Cancelled,53211,5223,0.0,648.0
Cancelled,53212,5223,15.0,663.0
Cancelled,53213,5223,0.0,648.0
Completed,53214,5223,0.0,583.2
Completed,53215,342,0.0,1711.8
Completed,53276,6813,0.0,466.2
Cancelled,53289,7157,82.41,204.81
Cancelled,53292,7158,306.81,528.21
Failed,53296,7159,117.95,535.95
Completed,53297,7155,62.65,393.85
Cancelled,53299,1878,0.0,3009.6
Completed,53301,7160,0.0,799.2
Completed,53303,7161,0.0,712.0
Completed,53305,4636,0.0,468.0
Cancelled,53307,7162,41.65,102.85
Completed,53309,7163,0.0,523.8
Completed,53311,7164,36.53,164.33
Cancelled,53313,4181,0.0,439.2
Cancelled,53315,6929,0.0,441.0
Completed,53319,6929,0.0,441.0
Completed,53320,6880,0.0,1015.2
Cancelled,53321,2080,0.0,1173.6
Completed,53324,6364,0.0,545.4
Cancelled,53326,1350,0.0,529.2
Completed,53327,2080,0.0,1672.0
Completed,53332,6680,0.0,1022.58
Completed,53334,1350,0.0,530.82
Completed,53337,6958,0.0,1116.0
Completed,53339,6135,0.0,514.0
Completed,53341,4749,0.0,421.2
Cancelled,53343,7157,0.0,441.0
Cancelled,53348,7165,0.0,878.4
Completed,53353,3044,0.0,488.0
Completed,53355,6840,0.0,995.4
Completed,53358,7166,0.0,882.0
Completed,53361,155,0.0,534.6
Completed,53366,4946,0.0,568.0
Failed,53370,7167,43.05,181.05
Completed,53371,7168,0.0,691.2
Cancelled,53375,1348,0.0,1076.4
Cancelled,53380,7169,46.85,342.05
Cancelled,53382,6944,0.0,2890.8
Cancelled,53385,4181,0.0,439.2
Cancelled,53387,6692,0.0,738.0
Completed,53388,1750,0.0,421.2
Cancelled,53390,7170,0.0,3542.4
Cancelled,53392,2941,0.0,1074.6
Completed,53397,2314,0.0,606.6
Completed,53399,7171,15.0,113.0
Cancelled,53401,7170,0.0,3542.4
Completed,53402,7170,0.0,3542.4
Completed,53404,7172,105.15,463.35
Cancelled,53406,6952,0.0,691.2
Completed,53407,6952,0.0,691.2
Completed,53409,3825,0.0,3542.4
Failed,53413,7173,25.59,85.49
Failed,53414,7173,25.59,85.49
Completed,53418,7174,0.0,552.0
Completed,53420,7175,0.0,489.6
Cancelled,53423,7175,0.0,489.6
Failed,53424,6692,0.0,738.0
Failed,53426,6692,0.0,738.0
Cancelled,53428,671,0.0,1909.44
Completed,53431,7176,42.55,130.75
Completed,53433,2808,0.0,1814.4
Completed,53437,6667,36.65,184.65
Cancelled,53439,7177,0.0,1180.8
Completed,53442,6324,0.0,1771.2
Completed,53445,4669,0.0,502.2
Completed,53447,7178,0.0,590.4
Failed,53451,7144,71.11,407.11
Completed,53453,7179,0.0,590.4
Completed,53455,5808,15.0,144.6
Completed,53458,7180,0.0,770.4
Failed,53462,2514,0.0,1610.0
Cancelled,53464,7181,68.25,399.45
Failed,53466,7182,83.61,279.61
Cancelled,53471,7183,0.0,676.8
Completed,53474,2399,0.0,468.0
Completed,53477,6982,0.0,518.4
Cancelled,53480,2055,0.0,1180.8
Completed,53482,2877,0.0,410.4
Completed,53485,7184,0.0,539.64
Cancelled,53488,7185,130.11,432.51
Completed,53493,7186,0.0,450.0
Completed,53496,2758,117.37,561.37
Completed,53499,7187,0.0,1952.0
Completed,53506,7188,0.0,532.8
Completed,53509,7189,0.0,882.0
Completed,53512,7157,0.0,421.2
Cancelled,53515,6546,0.0,424.8
Cancelled,53520,7190,28.29,91.11
Completed,53522,7046,0.0,612.0
Completed,53524,7191,0.0,705.6
Failed,53527,7192,0.0,738.0
Completed,53529,7193,53.45,384.65
Completed,53531,7194,0.0,842.4
Completed,53533,7195,0.0,592.0
Completed,53538,7196,0.0,680.4
Completed,53543,4737,0.0,1252.8
Completed,53545,7197,0.0,936.0
Completed,53549,7198,0.0,705.6
Failed,53550,5778,0.0,490.0
Completed,53552,1980,0.0,656.0
Completed,53555,7199,35.05,103.05
Failed,53557,7199,191.87,575.87
Completed,53560,6978,0.0,441.0
Completed,53564,3102,0.0,590.4
Completed,53566,7200,0.0,786.0
Completed,53568,6689,43.55,176.75
Completed,53570,7012,0.0,529.2
Cancelled,53571,7201,0.0,590.4
Completed,53574,1108,0.0,2115.6
Cancelled,53577,7202,0.0,490.0
Completed,53578,7203,91.57,475.57
Cancelled,53580,7204,0.0,423.0
Completed,53582,6971,0.0,885.6
Completed,53583,343,66.97,412.57
Completed,53586,7205,0.0,590.4
Completed,53589,7206,0.0,1062.0
Completed,53593,5385,0.0,439.2
Completed,53596,195,0.0,1029.6
Cancelled,53600,7207,0.0,430.2
Completed,53602,6897,0.0,632.0
Completed,53605,7208,0.0,660.6
Completed,53607,7209,0.0,446.4
Failed,53610,7210,0.0,696.0
Cancelled,53617,7211,0.0,544.0
Completed,53620,557,0.0,490.0
Completed,53623,6546,0.0,424.8
Completed,53626,6273,0.0,619.2
Completed,53629,7212,0.0,923.4
Completed,53632,932,71.91,410.31
Failed,53634,7213,282.23,1204.23
Failed,53637,7214,118.91,1014.91
Completed,53641,7215,0.0,588.0
Cancelled,53643,6306,0.0,640.8
Cancelled,53645,7216,69.59,303.59
Completed,53647,7217,0.0,885.6
Completed,53649,6922,0.0,745.2
Completed,53653,7218,0.0,1152.0
Completed,53656,7219,0.0,628.2
Cancelled,53659,7220,37.25,197.45
Cancelled,53663,7221,0.0,511.2
Completed,53664,6306,0.0,640.8
Completed,53666,5339,0.0,1814.4
Completed,53668,7222,0.0,507.6
Completed,53669,7221,0.0,511.2
Cancelled,53676,7223,0.0,124.2
Cancelled,53677,7201,0.0,590.4
Cancelled,53678,7201,72.91,456.31
Completed,53682,7201,0.0,590.4
Cancelled,53685,2941,0.0,653.4
Completed,53689,7224,0.0,536.4
Completed,53692,7225,0.0,462.6
Cancelled,53697,7226,91.77,275.37
Cancelled,53699,7227,95.89,464.89
Completed,53700,7227,0.0,640.8
Completed,53703,7228,0.0,584.0
Completed,53708,6806,0.0,968.4
Completed,53711,5343,0.0,529.2
Completed,53713,5422,0.0,768.0
Completed,53715,7229,0.0,634.0
Completed,53719,7230,0.0,529.2
Completed,53722,7231,0.0,442.62
Completed,53724,5938,0.0,1069.2
Completed,53725,7231,34.99,93.4
Completed,53728,6900,0.0,710.0
Completed,53732,7232,0.0,471.6
Completed,53734,7233,0.0,644.4
Completed,53736,7234,0.0,552.0
Completed,53738,7235,151.25,709.25
Completed,53740,6731,0.0,666.0
Completed,53743,4904,0.0,763.2
Cancelled,53746,6689,46.03,290.83
Completed,53748,7236,683.75,2994.95
Completed,53751,7237,0.0,669.6
Failed,53753,7238,141.25,819.25
Completed,53758,7239,0.0,612.0
Completed,53760,7240,0.0,464.4
Failed,53762,7241,0.0,958.0
Completed,53764,7242,0.0,498.6
Cancelled,53768,7243,0.0,635.58
Completed,53770,2245,300.01,2150.41
Cancelled,53777,7244,35.05,96.25
Cancelled,53782,7245,0.0,673.2
Completed,53783,2803,0.0,490.0
Completed,53784,7245,0.0,748.0
Completed,53787,7246,0.0,1091.07
Completed,53791,7247,0.0,628.2
Completed,53794,155,0.0,768.0
Completed,53797,7248,0.0,406.71
Cancelled,53800,7249,36.53,164.33
Completed,53803,5759,0.0,421.2
Cancelled,53807,7250,334.33,876.23
Completed,53809,7251,0.0,737.0
Cancelled,53816,7252,28.25,89.45
Cancelled,53817,4511,0.0,433.8
Completed,53821,3629,15.0,320.01
Completed,53823,5675,32.55,138.75
Failed,53825,7253,89.21,265.21
Cancelled,53827,7254,99.31,266.71
Completed,53830,7255,0.0,1879.2
Cancelled,53833,7256,66.93,419.73
Failed,53836,7235,0.0,851.6
Completed,53840,7257,0.0,458.0
Completed,53844,7258,0.0,561.6
Cancelled,53847,7005,0.0,1069.2
Completed,53848,7259,0.0,531.6
Completed,53850,6533,0.0,482.31
Completed,53853,7260,90.55,518.55
Completed,53858,7247,39.65,307.85
Completed,53861,7261,0.0,690.84
Completed,53863,7262,0.0,435.6
Completed,53865,7263,0.0,799.2
Cancelled,53866,7005,0.0,2138.4
Cancelled,53871,7264,191.83,472.63
Completed,53872,7265,0.0,490.0
Completed,53875,7169,0.0,473.4
Failed,53877,7266,0.0,552.0
Completed,53883,7267,0.0,1188.0
Failed,53887,7268,0.0,811.6
Completed,53889,7269,0.0,885.6
Completed,53890,7270,15.0,265.8
Completed,53893,7271,0.0,432.0
Cancelled,53898,7272,88.55,416.55
Completed,53903,5832,0.0,485.1
Cancelled,53906,2427,0.0,529.2
Cancelled,53909,7273,0.0,421.2
Completed,53910,7274,0.0,542.0
Cancelled,53911,7275,0.0,507.6
Completed,53915,7275,0.0,507.6
Completed,53918,7276,0.0,656.0
Cancelled,53919,7277,0.0,3487.86
Cancelled,53920,6157,0.0,1900.8
Completed,53924,7278,0.0,799.2
Cancelled,53926,7273,0.0,421.2
Completed,53927,7273,0.0,421.2
Cancelled,53931,7248,0.0,467.28
Completed,53934,7279,0.0,437.4
Failed,53939,7210,0.0,696.0
Completed,53940,4262,0.0,1280.45
Cancelled,53941,7157,0.0,417.6
Completed,53944,5,0.0,598.5
Failed,53947,7280,75.95,243.95
Completed,53952,4346,0.0,428.4
Completed,53955,1526,0.0,480.24
Failed,53958,7281,231.01,487.01
Cancelled,53961,7282,0.0,1287.0
Completed,53962,7283,0.0,532.8
Failed,53964,7284,0.0,519.2
Failed,53966,7284,0.0,552.0
Failed,53969,7285,96.79,256.79
Cancelled,53972,6453,0.0,694.62
Completed,53973,5063,0.0,467.28
Completed,53978,7286,0.0,1040.0
Failed,53981,7287,37.05,205.05
Completed,53983,7288,48.17,389.63
Completed,53984,7289,0.0,406.8
Completed,54386,2427,0.0,529.2
Cancelled,54389,7290,63.81,402.21
Cancelled,54395,7291,0.0,841.32
Cancelled,54398,7292,0.0,1540.8
Completed,54400,7293,106.65,514.65
Completed,54408,7294,0.0,560.88
Failed,54447,7266,69.67,333.67
Failed,54448,7266,37.53,229.53
Failed,54449,7266,36.95,199.85
Completed,54456,6756,0.0,507.87
Completed,54461,1132,0.0,1180.8
Completed,54467,7295,15.0,126.6
Completed,54470,7296,0.0,766.8
Completed,54483,851,0.0,467.28
Failed,54502,6325,15.0,2259.0
Completed,54507,6407,0.0,673.2
Completed,54512,7297,0.0,496.8
Cancelled,54520,7298,98.55,384.39
Completed,54530,7299,0.0,676.0
Completed,54538,7300,0.0,136.0
Completed,54543,7301,93.57,387.57
Completed,54546,7302,0.0,430.2
Completed,54550,5190,0.0,533.9
Cancelled,54566,2514,0.0,1268.0
Completed,54568,7303,0.0,435.6
Completed,54569,1801,0.0,680.0
Completed,54571,7304,0.0,691.2
Completed,54576,7305,0.0,2994.0
Completed,54578,7306,0.0,745.2
Cancelled,54580,7307,15.0,299.22
Cancelled,54587,7308,71.11,373.51
Completed,54588,5149,0.0,487.8
Completed,54596,7078,0.0,651.6
Completed,54601,7309,0.0,691.2
Completed,54603,7307,15.0,424.9
Completed,54604,7310,0.0,467.28
Completed,54609,7311,0.0,543.6
Cancelled,54610,7311,0.0,433.44
Completed,54613,7312,15.0,103.2
Completed,54615,7313,0.0,490.0
Completed,54622,7314,15.0,130.2
Cancelled,54625,7315,0.0,1352.0
Cancelled,54637,3973,0.0,468.0
Failed,54643,7316,91.81,297.61
Completed,54645,7317,0.0,1352.0
Cancelled,54651,7318,40.45,344.65
Completed,54658,7319,84.39,192.21
Cancelled,54667,5127,0.0,438.3
Completed,54668,5127,0.0,432.0
Completed,54673,7320,15.0,203.0
Completed,54675,7321,15.0,148.2
Completed,54677,5671,0.0,437.4
Cancelled,54680,1350,0.0,640.8
Completed,54684,5778,0.0,490.0
Completed,54691,6157,0.0,1150.2
Completed,54694,7322,15.0,319.2
Completed,54696,7323,0.0,140.4
Completed,54701,7324,0.0,489.6
Cancelled,54711,7325,0.0,467.28
Completed,54722,6938,0.0,2568.0
Completed,54723,7326,0.0,2550.6
Cancelled,54726,1350,0.0,518.4
Completed,54727,1350,0.0,524.97
Completed,54729,1777,0.0,544.0
Completed,54731,4912,0.0,459.0
Completed,54736,7327,0.0,104.0
Cancelled,54748,5832,0.0,703.8
Completed,54751,5832,0.0,570.6
Completed,54757,7328,15.0,306.6
Completed,54767,5610,0.0,775.8
Failed,54769,7092,41.49,101.39
Cancelled,54774,6716,28.85,117.05
Cancelled,54775,6716,31.85,120.05
Completed,54777,3359,0.0,502.2
Completed,54779,3137,0.0,1216.8
Cancelled,54781,6658,0.0,2073.6
Completed,54783,4143,0.0,2796.0
Completed,54791,4543,0.0,980.8
Completed,54793,7329,51.97,316.57
Completed,54795,3154,0.0,519.2
Cancelled,54804,7311,0.0,432.0
Completed,54806,7330,0.0,405.81
Completed,54815,7331,0.0,481.4
Completed,54817,7012,0.0,471.6
Completed,54819,2133,0.0,907.2
Cancelled,54828,7332,0.0,439.11
Completed,54830,4838,0.0,1591.2
Completed,54841,7192,0.0,1182.0
Completed,54844,5192,0.0,535.8
Completed,54846,2379,0.0,1152.0
Completed,54853,6157,0.0,1753.2
Completed,54859,7333,0.0,696.6
Completed,54865,7334,0.0,1612.8
Completed,54867,4936,0.0,525.6
Completed,54870,7335,0.0,799.2
Completed,54873,6536,0.0,898.2
Completed,54874,7336,90.55,475.75
Completed,54880,6040,0.0,451.71
Completed,54882,7337,29.85,163.05
Completed,54891,4993,15.0,108.6
Completed,54894,3942,0.0,1392.0
Completed,54898,7338,0.0,716.4
