ID;CEP
7123;74140-080
7124;04278-060
7125;74140-140
7126;30320-710
7127;74805-350
7128;22793-329
7129;18086-210
7130;50720-050
7131;29165-913
7132;78061-424
7133;71060-271
7134;80610-010
7135;91781-200
7136;82015-090
7137;22451-070
7138;01420-000
7139;89500-049
7140;87200-101
7141;74115-050
7142;93042-082
7143;52050-145
7144;02374-170
7145;74170-110
7146;40295-010
7147;31560-112
7148;74680-160
7149;29101-022
7150;38950-000
7151;83255-000
7152;22620-200
7153;01513-040
7154;04515-010
7155;50610-000
7156;22793-095
7157;51160-050
7158;44054-008
7159;64200-970
7160;95042-590
7161;49000-221
7162;66635-110
7163;22753-370
7164;22793-380
7165;04101-000
7166;30575-270
7167;60540-000
7168;01421-001
7169;58032-110
7170;05601-050
7171;74810-360
7172;14020-550
7173;59067-400
7174;30320-680
7175;13801-489
7176;35180-703
7177;04118-130
7178;05460-000
7179;04503-070
7180;22775-033
7181;78601-234
7182;29172-848
7183;54410-340
7184;13255-883
7185;11676-615
7186;88015-500
7187;14403-229
7188;05049-000
7189;98700-000
7190;71680-361
7191;01409-003
7192;11445-160
7193;04521-022
7194;03939-030
7195;16025-000
7196;05446-050
7197;99010-070
7198;88303-530
7199;06328-020
7200;12940-970
7201;11065-600
7202;13324-340
7203;88062-216
7204;14404-421
7205;84165-230
7206;37701-000
7207;19815-510
7208;02301-020
7209;01151-000
7210;80420-100
7211;30441-011
7212;40140-100
7213;95900-036
7214;12942-430
7215;74110-060
7216;06328-020
7217;01416-000
7218;05084-030
7219;13313-534
7220;05460-020
7221;17018-710
7222;69037-081
7223;74275-020
7224;20550-015
7225;52011-040
7226;04521-004
7227;25900-091
7228;03401-001
7229;96085-470
7230;12327-683
7231;09861-110
7232;22460-110
7233;78890-125
7234;08490-640
7235;25900-409
7236;60170-151
7237;66063-000
7238;18077-510
7239;58102-252
7240;05410-000
7241;60125-000
7242;71503-509
7243;05621-010
7244;11075-390
7245;99010-102
7246;07064-060
7247;18031-310
7248;46430-000
7249;09520-280
7250;07432-050
7251;38600-100
7252;75860-000
7253;88330-055
7254;36036-390
7255;05002-000
7256;04106-001
7257;05468-000
7258;05468-000
7259;14801-360
7260;63100-555
7261;92320-080
7262;88034-040
7263;41810-710
7264;01455-010
7265;81110-070
7266;06328-020
7267;22630-012
7268;18077-510
7269;04542-030
7270;74215-130
7271;76907-752
7272;04193-070
7273;13025-150
7274;22420-040
7275;04565-001
7276;05655-010
7277;26701-660
7278;51111-000
7279;08295-360
7280;77300-000
7281;15803-215
7282;51020-001
7283;95560-000
7284;48914-092
7285;89025-272
7286;22440-060
7287;20950-080
7288;38408-294
7289;03337-060
7290;30190-131
7291;38400-214
7292;74223-045
7293;37950-000
7294;30330-270
7295;66640-000
7296;04533-030
7297;89201-470
7298;35700-357
7299;07024-170
7300;74280-260
7301;01331-001
7302;88040-580
7303;16052-800
7304;90670-140
7305;22461-120
7306;07781-750
7307;70673-044
7308;02079-050
7309;57035-210
7310;60810-145
7311;69980-000
7312;70864-080
7313;05076-010
7314;04117-040
7315;05423-020
7316;05880-390
7317;30360-560
7318;22450-140
7319;13105-680
7320;04140-000
7321;74905-380
7322;74823-430
7323;74265-280
7324;04080-004
7325;74255-120
7326;89252-275
7327;74663-520
7328;74210-060
7329;04109-130
7330;22230-000
7331;05017-020
7332;51160-035
7333;30210-590
7334;75400-648
7335;22430-190
7336;22210-050
7337;72255-603
7338;13416-005
7339;06540-050
7340;74110-100
7341;13995-000
7342;70863-110
7343;80420-190
7344;04551-010
7345;40150-360
7346;36302-553
7347;22631-051
7348;04538-082
7349;86050-070
7350;58085-350
7351;74484-713
7352;07012-040
7353;01429-001
7354;71735-500
7355;01327-001
7356;29220-605
7357;11925-000
7358;41815-130
7359;08543-230
7360;70610-053
7361;70879-050
7362;74481-809
7363;74115-070
7364;05013-000
7365;60165-121
7366;13491-402
7367;88065-093
7368;13481-660
7369;51190-410
7370;79031-010
7371;70376-010
7372;43700-000
7373;04508-031
7374;70254-070
7375;04562-000
7376;78068-050
7377;22210-080
7378;01444-010
7379;74810-200
7380;04088-002
7381;36021-670
7382;05704-080
7383;04735-005
7384;51030-350
7385;50710-100
7386;88053-374
7387;01422-001
7388;74125-170
7389;50710-100
7390;66113-075
7391;56302-100
7392;59607-330
7393;63041-155
7394;66095-128
7395;40295-010
7396;37474-000
7397;01408-000
7398;01450-060
7399;51030-010
7400;70346-080
7401;01311-200
7402;04736-001
7403;88600-000
7404;11623-304
7405;05429-130
7406;95840-000
7407;51020-001
7408;13465-780
7409;74530-015
7410;65077-470
7411;25740-240
7412;28950-000
7413;06465-134
7414;70832-070
7415;28300-000
7416;77026-005
7417;79420-000
7418;40155-250
7419;45816-000
7420;01405-002
7421;12327-683
7422;79032-510
7423;18046-718
7424;79040-010
7425;24358-405
7426;02336-040
7427;15990-565
7428;52061-540
7429;22291-170
7430;35367-000
7431;22743-670
7432;25020-190
7433;04545-004
7434;22420-008
7435;04159-000
7436;42703-050
7437;64200-545
7438;02461-011
7439;40295-050
7440;22630-160
7441;30441-042
7442;74115-050
7443;70347-060
7444;05460-020
7445;04521-002
7446;22030-002
7447;36033-550
7448;68005-110
7449;14810-000
7450;70346-020
7451;76868-000
7452;75960-000
7453;40300-520
7454;40340-420
7455;40300-520
7456;40340-420
7457;66050-000
7458;74255-170
7459;89050-300
7460;12243-040
7461;79032-340
7462;89204-650
7463;36773-450
7464;04735-005
7465;06351-170
7466;30494-180
7467;04531-012
7468;05678-040
7469;29120-530
7470;69060-085
7471;38045-050
7472;13289-692
7473;32600-206
7474;83650-973
7475;37207-751
7476;81200-230
7477;17017-337
7478;85601-610
7479;72805-140
7480;04553-002
7481;70330-060
7482;96570-000
7483;49160-000
7484;04109-130
7485;30570-310
7486;12914-481
7487;95708-524
7488;37002-000
7489;28800-000
7490;88054-601
7491;04601-000
7492;09930-310
7493;06900-000
7494;22410-090
7495;70711-905
7496;89221-006
7497;68200-000
7498;06045-020
7499;81200-528
7500;70272-050
7501;22450-130
7502;05303-000
7503;16901-006
7504;86010-020
7505;13010-111
7506;22411-072
7507;64175-000
7508;22470-001
7509;78043-300
7510;21670-000
7511;13287-132
7512;14804-450
7513;22411-000
7514;25966-200
7515;25966-200
7516;05586-060
7517;22021-001
7518;74170-110
7519;30150-020
7520;50750-265
7521;60135-206
7522;12334-030
7523;22440-035
7524;49000-185
7525;13282-572
7526;
7527;68515-000
7528;05630-130
7529;30421-418
7530;15980-000
7531;76909-812
7532;11665-000
7533;14800-240
7534;22793-294
7535;22231-200
7536;78061-406
7537;04520-000
7538;04508-000
7539;22250-080
7540;22040-030
7541;38400-246
7542;06210-060
7543;68515-000
7544;22793-314
7545;01258-020
7546;74180-081
7547;57045-046
7548;78555-288
7549;18530-000
7550;50790-205
7551;60160-070
7552;70757-120
7553;69058-090
7554;13912-434
7555;78455-000
7556;05716-090
7557;65071-370
7558;29101-300
7559;08615-540
7560;12245-660
7561;78700-090
7562;88015-380
7563;74175-080
7564;49066-040
7565;13465-660
7566;69057-002
7567;47850-000
7568;73092-093
7569;38051-502
7570;69089-105
7571;52060-105
7572;60125-100
7573;66050-350
7574;01423-000
7575;04613-030
7576;70743-020
7577;86050-270
7578;31995-160
7579;14031-080
7580;88015-450
7581;60125-000
7582;70273-050
7583;04513-100
7584;22793-060
7585;74210-050
7586;04531-080
7587;14804-440
7588;22411-030
7589;01416-000
7590;51111-150
7591;04522-030
7592;74215-140
7593;50790-205
7594;74905-610
7595;41253-430
7596;74810-200
7597;74823-460
7598;59064-490
7599;21931-200
7600;70673-507
7601;75075-320
7602;69023-000
7603;17600-260
7604;04719-002
7605;60150-100
7606;05413-000
7607;04006-010
7608;13033-195
7609;74215-220
7610;29934-752
7611;26255-230
7612;89504-625
7613;22620-311
7614;29800-000
7615;71015-035
7616;77021-688
7617;59073-220
7618;14110-900
7619;88015-231
7620;74543-040
7621;01424-005
7622;59020-510
7623;88025-130
7624;51011-000
7625;06843-310
7626;71745-502
7627;04014-001
7628;22775-130
7629;29146-580
7630;19400-000
7631;22250-060
7632;04548-001
7633;14110-000
7634;80240-010
7635;71505-215
7636;05630-070
7637;71600-560
7638;22631-005
7639;01416-000
7640;03427-080
7641;90450-071
7642;38460-064
7643;05717-250
7644;12513-350
7645;13467-000
7646;52061-540
7647;13306-533
7648;04530-000
7649;29161-025
7650;71615-300
7651;74935-182
7652;13633-010
7653;22461-030
7654;01417-020
7655;60710-590
7656;95112-170
7657;01444-010
7658;70874-110
7659;13091-140
7660;05415-000
7661;57035-850
7662;69057-002
7663;07061-010
7664;38700-188
7665;18020-000
7666;22290-040
7667;51011-000
7668;71670-110
7669;52050-180
7670;45028-265
7671;59073-804
7672;95097-620
7673;51190-410
7674;15150-000
7675;38042-226
7676;60334-170
7677;70854-020
7678;74840-250
7679;40296-720
7680;37701-203
7681;74333-215
7682;04618-035
7683;74843-140
7684;04564-090
7685;74835-180
7686;36770-074
7687;01532-030
7688;73105-903
7689;74680-160
7690;51021-000
7691;70233-020
7692;13610-180
7693;13720-000
7694;11410-170
7695;34010-579
7696;15708-062
7697;74210-050
7698;09770-340
7699;04014-020
7700;74914-600
7701;66040-100
7702;63040-610
7703;11630-000
7704;13024-440
7705;76814-072
7706;04565-000
7707;02334-050
7708;29500-000
7709;57445-000
7710;66055-190
7711;77460-000
7712;24220-390
7713;01451-918
7714;72455-480
7715;45810-000
7716;74120-232
7717;74223-045
7718;89562-788
7719;58407-664
7720;35574-122
7721;36010-041
7722;11722-260
7723;74115-060
7724;70330-040
7725;52190-180
7726;24220-110
7727;31630-365
7728;95020-190
7729;37540-000
7730;33236-158
7731;22271-091
7732;74180-015
7733;58030-020
7734;01310-920
7735;59078-390
7736;95670-000
7737;14024-030
7738;22775-033
7739;74140-020
7740;56308-155
7741;35632-234
7742;35661-153
7743;35701-021
7744;64001-200
7745;30160-012
7746;89256-090
7747;37901-042
7748;71215-710
7749;85504-540
7750;22210-080
7751;81130-200
7752;30750-040
7753;25912-009
7754;95032-190
7755;14075-000
7756;34006-009
7757;13272-561
7758;29060-270
7759;22060-002
7760;06458-290
7761;09060-590
7762;09090-250
7763;60115-220
7764;74110-130
7765;29065-450
7766;22780-070
7767;04747-030
7768;34590-180
7769;22790-691
7770;66040-100
7771;79090-282
7772;79106-030
7773;66615-080
7774;13341-044
7775;29665-000
7776;36016-400
7777;05706-290
7778;70374-040
7779;59020-510
7780;66095-015
7781;35010-141
7782;29142-880
7783;40296-710
7784;36016-400
7785;75909-030
7786;70863-050
7787;74840-170
7788;22776-070
7789;29300-765
7790;70610-460
7791;74230-025
7792;13220-170
7793;69057-040
7794;05102-020
7795;66063-388
7796;70364-030
7797;22451-050
7798;78345-000
7799;12946-790
7800;89255-430
7801;04520-001
7802;65800-000
7803;22231-100
7804;30140-120
7805;04514-103
7806;20720-297
7807;37002-035
7808;28950-000
7809;41600-115
7810;74543-330
7811;05435-000
7812;23052-450
7813;66040-045
7814;20510-180
7815;04563-000
7816;22451-050
7817;74210-045
7818;24210-390
7819;11250-363
7820;01420-002
7821;88495-000
7822;70342-040
7823;87504-744
7824;51010-080
7825;22630-010
7826;70375-050
7827;74815-725
7828;59535-000
7829;15290-000
7830;98390-000
7831;97542-200
7832;38072-550
7833;87790-000
7834;78100-400
7835;95050-100
7836;39260-000
7837;11055-070
7838;13087-320
7839;22451-030
7840;30380-340
7841;04548-003
7842;13880-000
7843;73092-903
7844;17031-389
7845;13306-350
7846;22631-280
7847;74215-060
7848;22030-010
7849;45836-000
7850;69902-645
7851;05445-000
7852;30140-082
7853;74367-640
7854;22470-110
7855;14096-270
7856;24020-110
7857;22221-090
7858;04347-010
7859;13468-420
7860;80240-030
7861;65500-000
7862;09920-450
7863;74093-250
7864;13305-412
7865;18051-490
7866;02435-001
7867;85903-660
7868;95054-410
7869;29055-090
7870;13565-090
7871;59056-570
7872;71630-095
7873;65700-000
7874;74140-035
7875;82030-620
7876;71909-000
7877;52060-282
7878;80620-150
7879;11709-005
7880;79032-261
7881;50710-100
7882;60820-490
7883;74255-290
7884;37578-000
7885;22461-152
7886;85903-000
7887;09090-250
7888;74140-140
7889;48500-000
7890;41810-825
7891;58039-151
7892;08140-635
7893;88101-400
7894;38280-000
7895;74070-160
7896;31340-250
7897;57302-010
7898;58707-480
7899;59070-710
7900;44075-485
7901;58033-130
7902;89560-156
7903;78360-000
7904;35421-140
7905;23076-410
7906;71693-117
7907;35400-000
7908;37578-000
7909;30575-100
7910;04619-002
7911;75955-000
7912;20031-010
7913;04531-010
7914;66053-355
7915;93822-010
7916;66033-590
7917;12120-000
7918;14160-050
7919;65903-020
7920;95112-490
7921;55014-707
7922;85867-320
7923;22261-090
7924;44077-160
7925;29101-670
7926;02079-050
7927;71540-105
7928;70767-100
7929;22750-180
7930;58884-000
7931;12062-240
7932;33202-718
7933;59139-260
7934;95150-000
7935;76907-556
7936;22451-070
7937;69049-072
7938;62045-040
7939;13327-163
7940;04710-090
7941;04611-000
7942;74933-310
7943;69915-166
7944;14170-860
7945;74255-390
7946;06454-000
7947;96810-158
7948;30360-670
7949;03337-020
7950;24230-063
7951;08743-040
7952;66095-491
7953;25085-050
7954;74905-430
7955;79093-280
7956;74223-170
7957;39402-349
7958;65765-000
7959;75251-400
7960;48790-000
7961;05882-020
7962;72610-210
7963;66815-450
7964;38082-072
7965;74684-125
7966;70299-130
7967;38082-072
7968;38082-072
7969;76270-000
7970;30441-042
7971;04276-000
7972;74367-630
7973;20521-160
7974;64045-800
7975;27350-400
7976;74120-130
7977;04040-000
7978;06160-002
7979;60410-306
7980;41480-190
7981;40444-250
7982;75340-000
7983;60320-650
7984;74959-272
7985;09111-770
7986;04235-025
7987;50750-320
7988;51240-010
7989;04711-130
7990;74210-190
7991;52081-210
7992;03138-010
7993;11530-130
7994;89204-620
7995;29055-310
7996;08615-120
7997;89208-880
7998;66640-475
7999;95059-390
8000;22420-004
8001;95055-041
8002;95080-440
8003;93340-040
8004;95086-210
8005;95585-000
8006;50875-015
8007;74675-050
8008;38037-010
8009;78200-049
8010;95034-070
8011;74675-080
8012;41740-210
8013;74215-130
8014;60866-580
8015;95585-000
8016;95110-193
8017;95095-800
8018;95585-000
8019;04104-000
8020;76974-000
8021;60541-115
8022;95585-000
8023;95585-000
8024;74215-130
8025;95585-000
8026;70670-310
8027;49045-083
8028;95585-000
8029;86703-525
8030;68390-000
8031;11702-160
8032;59090-840
8033;11349-150
8034;40444-250
8035;25931-274
8036;95115-540
8037;88056-720
8038;95110-637
8039;38160-000
8040;95585-000
8041;95059-390
8042;95040-080
8043;95020-380
8044;95059-390
8045;95064-530
8046;74650-110
8047;74855-020
8048;75110-570
8049;77015-530
8050;95042-250
8051;28400-000
8052;95040-080
8053;45600-175
8054;88385-000
8055;93280-280
8056;14840-000
8057;95115-540
8058;95585-000
8059;57200-000
8060;04634-020
8061;04113-001
8062;95059-710
8063;11674-690
8064;76590-000
8065;74350-680
8066;11990-000
8067;95040-080
8068;60820-110
8069;95012-580
8070;95096-230
8071;95054-070
8072;21830-264
8073;23575-440
8074;41630-630
8075;49092-603
8076;22280-040
8077;36684-336
8078;95585-000
8079;11750-000
8080;78099-225
8081;57085-160
8082;95703-750
8083;93700-000
8084;88056-770
8085;03966-000
8086;95585-000
8087;88914-000
8088;95020-172
8089;89255-828
8090;95585-000
8091;95585-000
8092;59020-510
8093;88914-000
8094;95098-700
8095;15910-000
8096;04146-050
8097;71650-275
8098;45400-000
8099;95585-000
8100;29102-568
8101;75832-555
8102;85670-000
8103;23057-108
8104;21852-820
8105;26282-150
8106;48790-000
8107;05021-010
8108;77021-054
8109;13574-580
8110;70670-310
8111;01310-200
8112;22010-010
8113;22793-084
8114;05513-000
8115;45023-000
8116;94416-310
8117;22270-007
8118;74015-020
8119;86047-250
8120;05162-210
8121;85504-024
8122;74115-100
8123;89160-043
8124;76400-000
8125;04530-001
8126;40301-075
8127;70775-070
8128;57042-110
8129;71939-360
8130;60332-560
8131;39860-000
8132;45810-000
8133;74843-010
8134;75250-065
8135;71725-204
8136;71994-380
8137;04741-010
8138;12248-090
8139;31010-490
8140;79023-015
8141;06030-304
8142;62680-000
8143;74473-025
8144;13067-732
8145;20211-225
8146;74886-037
8147;05014-001
8148;14024-070
8149;07437-005
8150;71593-220
8151;14021-590
8152;59070-370
8153;59300-000
8154;80540-220
8155;72725-211
8156;59070-750
8157;65906-387
8158;55690-000
8159;85603-660
8160;22421-028
8161;74934-670
8162;77500-000
8163;74356-580
8164;74823-460
8165;74215-170
8166;74140-040
8167;74914-650
8168;64039-558
8169;74223-220
8170;09060-050
8171;30180-150
8172;71215-610
8173;29052-640
8174;44600-000
8175;59084-220
8176;22775-052
8177;44444-100
8178;44444-076
8179;60192-170
8180;30160-012
8181;40050-050
8182;14031-792
8183;74610-150
8184;74610-150
8185;49025-040
8186;22430-220
8187;74530-026
8188;85750-000
8189;09930-310
8190;71215-100
8191;04709-011
8192;11365-140
8193;36570-059
8194;38610-313
8195;30170-081
8196;22631-455
8197;58400-500
8198;74255-470
8199;44444-076
8200;22041-001
8201;11701-500
8202;75909-799
8203;29102-010
8204;85301-270
8205;22631-052
8206;06458-130
8207;36200-104
8208;74070-150
8209;04520-012
8210;66023-530
8211;74971-230
8212;66035-065
8213;74115-040
8214;75908-802
8215;22220-070
8216;74543-030
8217;12244-014
8218;61650-590
8219;89580-000
8220;05412-003
8221;13092-511
8222;12246-110
8223;12924-560
8224;01442-000
8225;37900-452
8226;20541-050
8227;73105-909
8228;38610-081
8229;12630-000
8230;23575-275
8231;95185-000
8232;74223-180
8233;69094-090
8234;42850-000
8235;38390-000
8236;70293-100
8237;14096-030
8238;35500-028
8239;09820-680
8240;76980-153
8241;17560-250
8242;01435-030
8243;32183-010
8244;60170-240
8245;04022-001
8246;74680-220
8247;38690-000
8248;13272-100
8249;74810-170
8250;36037-892
8251;13097-130
8252;13478-260
8253;37500-061
8254;29104-320
8255;05469-000
8256;29101-120
8257;74620-030
8258;83703-302
8259;69552-015
8260;30350-150
8261;96065-520
8262;60170-240
8263;23036-152
8264;74215-130
8265;22061-000
8266;04565-001
8267;04513-080
8268;51030-010
8269;22431-040
8270;11600-793
8271;66635-110
8272;72804-200
8273;70382-050
8274;40170-055
8275;64600-144
8276;11750-000
8277;40750-122
8278;30160-032
8279;21235-620
8280;60135-460
8281;74885-760
8282;18053-000
8283;60332-070
8284;13401-630
8285;75100-725
8286;26195-160
8287;36576-030
8288;29050-545
8289;80710-620
8290;16200-054
8291;50610-000
8292;30160-041
8293;41810-820
8294;74360-470
8295;20241-150
8296;22290-010
8297;79040-150
8298;29101-715
8299;15105-000
8300;08773-380
8301;20241-220
8302;45656-112
8303;22790-857
8304;03355-050
8305;25963-140
8306;24452-001
8307;08473-140
8308;74210-050
8309;13101-664
8310;13770-000
8311;06454-065
8312;29057-100
8313;58800-190
8314;37890-000
8315;14029-192
8316;23087-190
8317;13141-233
8318;70252-080
8319;60135-280
8320;05577-000
8321;41640-380
8322;35400-000
8323;96055-510
8324;05469-000
8325;06715-385
8326;13086-906
8327;80030-200
8328;05409-000
8329;22620-370
8330;11070-905
8331;01239-010
8332;13465-100
8333;49026-225
8334;24360-007
8335;98400-000
8336;65302-010
8337;24230-000
8338;24230-000
8339;09820-680
8340;60150-100
8341;60150-100
8342;12241-000
8343;12221-660
8344;12221-690
8345;06250-010
8346;74215-130
8347;74120-020
8348;86050-470
8349;22775-033
8350;88030-300
8351;74947-640
8352;40150-130
8353;12284-060
8354;11660-540
8355;40080-002
8356;39860-000
8357;89203-070
8358;74885-673
8359;13025-085
8360;25963-002
8361;51030-010
8362;61760-000
8363;71505-075
8364;75536-110
8365;36970-000
8366;95095-305
8367;90460-060
8368;09560-390
8369;22231-150
8370;11262-117
8371;22620-280
8372;37417-762
8373;58300-790
8374;09110-630
8375;71635-280
8376;44430-372
8377;75174-080
8378;45828-237
8379;37553-099
8380;22061-020
8381;74815-770
8382;74351-013
8383;04076-000
8384;35582-000
8385;32670-154
8386;04342-010
8387;24322-385
8388;16018-080
8389;75904-032
8390;40080-004
8391;21031-260
8392;03180-190
8393;34006-089
8394;74815-770
8395;65990-000
8396;74303-140
8397;74971-230
8398;13013-070
8399;20561-144
8400;74884-609
8401;74310-290
8402;72338-753
8403;72338-753
8404;37653-000
8405;75503-010
8406;25685-050
8407;35020-070
8408;05367-260
8409;17800-000
8410;04121-001
8411;22776-000
8412;71680-613
8413;02404-001
8414;06824-090
8415;71218-010
8416;30140-120
8417;16400-680
8418;45605-472
8419;38050-130
8420;04542-012
8421;13091-700
8422;56328-120
8423;13091-700
8424;88080-010
8425;05684-020
8426;30330-160
8427;18560-000
8428;18560-000
8429;76382-030
8430;70800-230
8431;51020-220
8432;87111-610
8433;71215-770
8434;13101-665
8435;18560-000
8436;14022-010
8437;30330-110
8438;04568-010
8439;04004-000
8440;04635-080
8441;05415-040
8442;74015-020
8443;08021-290
8444;29055-350
8445;29055-350
8446;70687-145
8447;87502-400
8448;05379-050
8449;49038-250
8450;87225-000
8451;74215-220
8452;04511-040
8453;64213-210
8454;05087-000
8455;33823-380
8456;01453-010
8457;05351-015
8458;20241-263
8459;38055-600
8460;06543-640
8461;28950-240
8462;22640-100
8463;58088-620
8464;04507-050
8465;48900-020
8466;05006-000
8467;37200-110
8468;01257-090
8469;31340-130
8470;04512-001
8471;19707-086
8472;74884-564
8473;28625-730
8474;25525-020
8475;74120-130
8476;05830-250
8477;74230-020
8478;14093-585
8479;33255-198
8480;14027-130
8481;74840-370
8482;74673-660
8483;36016-000
8484;22631-003
8485;51010-060
8486;74780-570
8487;12230-240
8488;14750-000
8489;13573-224
8490;51030-010
8491;40484-540
8492;09715-140
8493;04079-000
8494;37590-000
8495;59015-290
8496;60176-085
8497;26550-110
8498;13211-534
8499;37701-045
8500;04696-000
8501;22421-000
8502;44088-414
8503;78040-500
8504;80520-176
8505;74210-190
8506;05454-050
8507;82210-090
8508;26521-122
8509;22245-120
8510;70687-230
8511;22795-465
8512;59178-000
8513;18050-000
8514;07161-743
8515;74565-500
8516;01409-002
8517;13573-224
8518;88803-020
8519;64048-330
8520;88015-400
8521;51190-630
8522;22470-170
8523;04032-030
8524;01122-011
8525;74920-650
8526;44430-108
8527;01536-000
8528;74367-640
8529;04546-041
8530;02017-030
8531;01428-000
8532;22620-240
8533;22280-020
8534;78556-034
8535;70673-034
8536;52011-030
8537;06600-040
8538;21750-000
8539;12318-460
8540;60115-280
8541;61933-080
8542;22281-080
8543;41830-580
8544;06708-660
8545;22061-030
8546;22450-020
8547;95095-640
8548;95084-390
8549;13056-008
8550;05359-030
8551;74610-150
8552;38190-000
8553;58200-000
8554;29885-000
8555;88330-003
8556;27350-400
8557;06710-700
8558;01122-011
8559;41810-820
8560;22610-010
8561;27913-030
8562;89030-460
8563;89580-000
8564;74884-125
8565;41601-080
8566;74823-440
8567;01457-030
8568;05051-000
8569;76814-072
8570;74843-070
8571;50790-205
8572;22421-026
8573;29050-335
8574;79040-390
8575;30320-670
8576;15990-355
8577;08820-050
8578;58200-000
8579;31255-350
8580;40150-080
8581;71630-235
8582;48970-000
8583;32600-100
8584;22460-180
8585;28895-206
8586;70673-304
8587;30130-090
8588;01243-030
8589;22421-030
8590;88037-250
8591;88705-060
8592;05727-250
8593;74160-010
8594;13087-500
8595;13920-000
8596;88306-822
8597;70673-428
8598;01408-000
8599;89253-675
8600;74674-070
8601;81690-400
8602;74120-130
8603;74885-626
8604;74971-230
8605;59280-136
8606;71996-520
8607;05713-570
8608;74230-022
8609;02404-060
8610;29707-362
8611;05445-000
8612;86380-000
8613;28895-206
8614;78043-180
8615;34012-145
8616;74115-050
8617;89035-402
8618;40450-435
8619;75096-160
8620;03711-011
8621;46430-000
8622;04728-020
8623;01446-010
8624;12946-847
8625;29900-505
8626;23060-000
8627;23040-150
8628;22290-160
8629;86020-420
8630;51030-020
8631;31340-230
8632;30180-121
8633;88901-022
8634;30510-510
8635;74120-110
8636;74230-045
8637;36010-560
8638;76814-072
8639;34006-065
8640;09895-400
8641;04006-010
8642;29090-240
8643;01231-011
8644;04543-000
8645;04543-000
8646;88015-350
8647;88015-601
8648;74170-080
8649;99010-111
8650;30575-180
8651;04562-000
8652;25958-340
8653;03176-000
8654;75640-000
8655;76814-072
8656;05454-090
8657;65077-357
8658;13278-160
8659;39400-174
8660;40295-010
8661;40296-530
8662;88502-201
8663;83880-000
8664;44900-000
8665;88037-615
8666;06320-380
8667;92310-240
8668;42710-620
8669;74170-080
8670;31155-700
8671;71510-045
8672;88070-100
8673;51020-000
8674;22470-040
8675;46400-000
8676;40295-010
8677;03312-052
8678;57035-030
8679;25040-570
8680;04546-000
8681;89201-440
8682;96170-000
8683;05736-080
8684;36795-000
8685;22793-172
8686;75906-441
8687;74180-015
8688;25975-005
8689;80730-402
8690;55612-470
8691;04532-081
8692;20251-550
8693;02201-000
8694;24732-510
8695;11080-740
8696;05018-000
8697;74215-200
8698;04520-000
8699;74663-520
8700;74663-520
8701;04736-001
8702;45653-005
8703;57085-778
8704;71676-195
8705;20521-160
8706;35057-380
8707;71741-713
8708;13312-882
8709;59020-160
8710;71939-000
8711;22793-329
8712;74610-150
8713;24358-580
8714;75860-000
8715;75113-260
8716;70673-106
8717;22251-030
8718;37500-048
8719;32070-380
8720;74535-380
8721;04602-007
8722;83820-096
8723;70347-060
8724;74655-360
8725;60183-709
8726;14407-492
8727;71925-180
8728;35570-002
8729;30260-230
8730;55614-620
8731;13083-050
8732;22041-070
8733;42702-400
8734;22420-043
8735;22710-205
8736;89251-490
8737;70362-050
8738;31742-033
8739;95176-012
8740;02562-020
8741;28300-000
8742;05036-170
8743;74223-080
8744;22630-011
8745;52060-410
8746;72241-710
8747;71909-720
8748;12246-010
8749;41815-260
8750;74045-120
8751;27920-200
8752;79011-540
8753;35460-000
8754;74255-190
8755;74230-045
8756;74215-130
8757;22081-025
8758;29055-570
8759;13345-424
8760;14801-335
8761;70733-020
8762;71520-290
8763;65077-548
8764;74865-320
8765;05687-010
8766;03320-000
8767;78300-100
8768;88053-500
8769;69058-902
8770;51021-350
8771;22221-080
8772;69058-902
8773;80420-210
8774;71741-507
8775;01308-020
8776;30350-250
8777;39400-110
8778;14092-182
8779;22620-311
8780;70351-760
8781;74823-200
8782;13100-208
8783;24800-185
8784;30320-290
8785;38183-244
8786;58101-635
8787;71691-035
8788;71100-100
8789;29900-505
8790;37485-000
8791;78065-070
8792;13214-661
8793;25964-040
8794;75907-260
8795;01455-040
8796;04618-035
8797;74825-040
8798;71995-156
8799;27323-210
8800;13306-530
8801;01311-300
8802;30320-080
8803;22420-041
8804;02526-020
8805;33820-060
8806;74215-140
8807;04363-000
8808;12942-530
8809;07792-355
8810;76315-000
8811;03122-010
8812;37110-000
8813;04107-020
8814;30220-120
8815;05411-000
8816;31250-240
8817;05056-000
8818;04044-060
8819;74910-760
8820;13468-160
8821;22210-080
8822;39900-000
8823;38400-299
8824;05890-220
8825;40210-630
8826;02404-060
8827;29055-045
8828;75536-110
8829;89610-000
8830;04618-911
8831;13025-002
8832;06030-304
8833;74885-559
8834;13420-274
8835;34008-101
8836;28625-290
8837;06764-290
8838;11701-620
8839;13209-355
8840;70385-030
8841;74610-150
8842;05679-065
8843;88906-783
8844;13050-460
8845;89500-058
8846;87010-330
8847;13091-622
8848;04565-001
8849;81610-000
8850;73801-100
8851;70756-110
8852;74934-200
8853;78144-901
8854;22010-122
8855;18212-180
8856;04076-010
8857;35576-172
8858;30880-030
8859;13270-090
8860;22460-090
8861;30210-110
8862;52120-035
8863;36010-360
8864;30210-090
8865;11700-140
8866;04003-000
8867;20930-381
8868;04705-000
8869;60135-460
8870;74610-150
8871;74810-200
